ID,TENANT_ID,PROPERTY_ID,RENT_MONTH,PENALTY_AMOUNT,CURRENT_RENT,RECEIVED_AMOUNT,PAYMENT_METHOD,CHEQUE_NUMBER,CHEQUE_DATE,BANK_NAME,BANK_BRANCH,ENTRY_CREATED_ON,ENTRY_UPDATED_ON,GROUP_PAYMENT_ID,PAYMENT_TYPE
53E3BFBF-E92F-494F-B8EC-BFE0F654A145,AD19B994-506E-43D2-A7C1-CFF692A00680,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-22,0,991,991,1,,18-04-22,BOB,,27:59.9,27:59.9,69A86B74-73F3-4B13-9B03-75910B92E2A0,0
EFE2C332-C6E1-417C-948E-BFE169B3F52A,44480079-F2D8-4FFB-A949-3B5CF101C266,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-20,0,2231,2231,0,,30-09-20,,,20:43.3,20:43.3,FDAD7452-B687-4929-A225-1BDCE04ED6A6,0
3E03DEF8-5EC8-4D26-8D5D-BFE4489AB9CD,FC668B90-24F1-49E9-B571-9C8F7709969A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-22,0,3954,3954,1,,13-12-22,,,41:21.2,41:21.2,B141E996-C7FE-4F42-90C6-26218C330D68,0
E5E5130C-AA53-4775-9155-BFEA7E2025A5,223A6E00-D828-469E-9836-CC66473914DF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-24,0,3171,3171,0,,01-01-24,,,51:09.8,51:09.8,A9E9E42A-73B9-4DD7-BB9F-AF17CDDDE6C4,0
7CCE624D-5FB5-415E-9D90-BFEC66A87142,7A39E86A-9098-4BB7-A2A2-FDF23557C1EA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-22,0,5599,5599,1,544469964,24-03-22,UBI,,11:03.2,11:03.2,7C0F3198-5F7A-45BD-AA10-E8DD863CFFDC,0
131902BB-1664-4D43-B0A2-BFF58DA9B12A,20195576-025C-4828-85C8-A094CF5604A4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,2639,2639,1,,24-01-22,BOM,,27:42.3,27:42.3,2C7F801B-AE4E-4072-93DE-903D23938048,0
B23C2A8B-48D9-4375-9B70-BFF6E27F8DB4,698F2207-8FA3-4D80-B643-9046F17E9F0A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-24,0,2056,2056,1,,18-11-24,,,38:02.6,38:02.6,7635D9CA-E56B-4FCF-8C25-F398871D4340,0
44454CCB-7FB8-40E1-B7E4-BFFA6DAC337A,65ED514E-6421-47A3-8E86-BF4D766E4853,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,3023,3023,1,,22-11-24,,,57:19.9,57:19.9,3189DCB6-A156-4B03-8D7D-3C873AA3BD6C,0
62DB7D94-E900-4065-A541-BFFC2DCBDFF5,B2B6F1EA-0473-4BEB-BF34-D00EC7BB5040,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,1060,1060,1,,30-12-21,,,35:23.2,35:23.2,E21A7541-A850-4200-80E9-BC347D1DA932,0
EB2D3367-C49E-4AD6-971F-BFFC5339256E,3C0157EC-87E0-430C-AF1A-24393016D2D8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,9575,9575,1,IBKL210617282236,17-06-21,MOGAVEERA BANK,,44:47.0,44:47.0,CF664A12-92C8-45B6-A157-29A9C233E85D,0
BD18490C-EE39-40B1-9109-C00163DEA1EA,AB915ED8-FE16-4CCC-A45B-6C6604E78DD4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-21,0,1306,1306,1,,30-12-21,,,35:05.1,35:05.1,9E6F8E8D-4F1B-45F7-8533-0B3953B2EC5E,0
90BD3C7E-F4EC-4F81-804B-C003F3E405BE,BF70F47D-EC0C-434A-8F9F-7C7D985D1D73,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-23,0,1467,1467,0,,29-09-23,,,15:44.5,15:44.5,35BD944C-CE2E-4DE3-8031-A830CAAEDC65,0
4C29C1BA-D143-44C7-9625-C005895F8CD6,A45C782C-F435-48DA-89AE-4513604DD302,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-24,0,2761,2761,1,80357,18-06-24,BOM,,26:03.3,26:03.3,EDD1CDBC-B499-472C-9E09-ED171C491D48,0
D76E70F5-16F7-41DF-8B3C-C00626D9E8A5,9D23F3D1-E14F-4684-A02A-7AAE0F9035B4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,3484,3484,1,,21-09-23,,,04:05.8,04:05.8,90846406-612D-41A5-8E38-E3E6F0D687ED,0
E2B55320-CD3C-4A23-9D72-C00653C9FE7E,E0B4179E-1CB7-4D96-BEDD-C504A375ADD9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-21,0,2003,2003,0,,27-12-21,,,58:20.2,58:20.2,0F5A79EF-710A-4BA1-AB54-E6E4311EF988,0
4FBA9E9B-141C-461A-ADA6-C0068182E18A,43DA5E34-D244-4B3F-B8BA-D752B6059828,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,4507,4507,1,,08-09-21,,,27:17.5,27:17.5,8715C10A-CF96-4A88-B524-AA37D553B45C,0
C0041D1D-731E-4226-928C-C00AEA90EE8A,0CA693AD-871B-401F-9EA4-DDC690B1B777,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-22,0,1901,1901,1,,23-12-22,,,20:45.8,20:45.8,FF23F4FC-2C10-4FE7-B329-AFEA7D190BB2,0
058B8AB9-3C12-49CD-98D8-C016BBFC25C9,707A8B97-BC97-49B2-881E-3910FD574CBF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-20,0,3914,3914,0,,10-12-20,,,54:07.2,54:07.2,4CA2EDF6-711F-4889-91C9-F0F4998E68A3,0
07D41C77-F7A5-4A41-94E3-C01DD9D8A662,2A3EB0CA-013E-47A4-94FB-D007DDBB84A1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,1622,1622,1,,27-09-23,,,06:51.9,06:51.9,0647C03E-D13D-4328-A984-53422173D819,0
F3E28CF5-CA96-4767-AC7F-C03491ACEB19,9A0FF731-26BC-42E5-AFC2-9B28B03EE9DB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,2152,2152,1,577953,03-03-22,PUNJAB,,25:30.9,25:30.9,6FDF3949-881F-42F2-835D-2923CB91B041,0
D8283702-DE0B-43C1-A7C9-C03B187F4109,213EA6D2-6DD5-42F9-B67D-83CB76384CDC,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-24,0,1362,1362,1,,26-08-24,,,30:28.4,30:28.4,7BB19B7C-F60C-4445-A331-C33D80B5B32C,0
2C04524B-F441-4D76-8830-C03B488D6CA1,062EE4F8-D6F2-4DF9-9145-31747C0EB31A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-22,0,2197,2197,1,18980,23-08-22,UBI,,30:37.0,30:37.0,C01945BF-0E97-4497-8AA6-6913D67B556B,0
26C4B90F-BD9D-47CD-AFB8-C03C5F793EDC,E0B4179E-1CB7-4D96-BEDD-C504A375ADD9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,2003,2003,1,,31-03-21,,,22:38.6,22:38.6,02E5414D-E522-4F5F-BD64-6EEF7D3B56C6,0
B6F021F8-B5C0-4CE6-9016-C0407F5A3CB3,27609EE2-6638-414B-B0CC-14724029BAE9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,3093,3093,1,790253,07-08-23,,,20:12.6,20:12.6,66BC62F1-7878-422F-962C-034C460420D8,0
857B4547-4707-4D96-851E-C04209300470,5DF448BD-B9A4-43CC-8528-FD681A4C7BC5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,2226,2226,1,,04-03-25,,,09:51.8,09:51.8,6DDD262A-FC79-46BC-8144-66F26C4CC659,0
D48A9F03-ADC9-4A8B-B1A1-C0484D5E211C,7F2481B3-1416-4BD8-81F4-DF14675D7A6C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,2289,2289,1,,11-03-25,,,14:03.4,14:03.4,C7AD92C7-2A43-4838-9361-7476E007294C,0
C120D755-89C4-49C6-A909-C049DFCF8211,7130395E-5291-4C61-B833-FB169B4748E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,3755,3755,1,,14-12-23,,,28:11.4,28:11.4,11BA3E63-68CE-478B-B515-8F4C2A1D171F,0
7E6D372D-B82E-4C05-915D-C04A7DC2D2C3,6B06784B-7555-4E92-8DD2-168494020CD4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,2798,2798,0,,06-01-25,,,04:59.8,04:59.8,F257F2B0-E7FB-481F-9A93-51070A5380DB,0
51C60FF3-52ED-438C-9D80-C04E9FDF85DF,D4EF1932-F4F7-4CAF-A97F-996A29A4D2ED,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-24,0,1623,1623,0,,28-09-24,,,42:28.4,42:28.4,5A197EC5-4B79-4812-BE1A-CBDA3BAA0CD5,0
D34667AA-E00C-4233-82DB-C05234E9C5B0,911B04CE-D21E-442C-8EE3-6CA723E9907C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-24,0,2540,2540,1,291002,20-06-24,PNB,,11:48.0,11:48.0,31D98489-B19A-4254-B723-693CEFFA1D7B,0
AD8B9746-379A-49BD-838E-C057D720868C,20195576-025C-4828-85C8-A094CF5604A4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-24,0,3292,3292,1,80357,18-06-24,BOM,,24:28.0,24:28.0,31C4831F-C6AF-43D8-B51B-B73F7B1C427C,0
5D5692B1-7C63-46C4-989D-C05DDBB03909,85F962B6-32F5-4501-9FE9-1F725D37040D,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-22,0,1566,1566,1,,30-07-22,,,42:26.4,42:26.4,73A20233-C341-4036-A9AC-A8A2D1A7D11E,0
96DCC692-0085-4654-86F6-C06179DD2032,E6B13AA8-4DB9-41DE-BA50-1D379C6CE4AC,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-23,0,3147,3147,1,20800,12-06-23,BOB,,29:59.2,29:59.2,122E9855-1573-446F-9386-E3AB4D0AA01F,0
1316E83D-DD89-4018-9C33-C06738BAE8B1,842D2979-7B1D-4EC3-A11B-C5F5CFB7AF08,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-21,0,1632,1632,1,,24-09-21,,,11:27.1,11:27.1,5B7E508D-3E99-4F1C-A452-AC3D9F305A87,0
D10795E0-058E-43C4-9F5E-C06FC53DD09B,72E1D9F1-0304-4952-B3B8-630C12C10658,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,9992,9992,1,669162,11-07-23,CBI,,01:36.3,01:36.3,D108014C-59DF-49A2-9196-354C483C5CCB,0
C3961A8F-2D09-4481-948D-C07AA6EB4362,7F2481B3-1416-4BD8-81F4-DF14675D7A6C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,1899,1899,1,,21-03-23,,,45:14.0,45:14.0,D1B6BABE-315C-4A30-A604-81CF7F928B96,0
C8496788-4E2D-4DC7-A271-C0841EAAE793,9EEE7420-AD56-421D-AFC9-259452A270CB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-22,0,2010,2010,1,556004,10-11-22,MOGAVEERA,,55:42.0,55:42.0,F86E7110-F901-41C5-A6C7-537A898E24AE,0
AEB2DBFE-0101-4E60-A8C4-C0854DF4B4E5,B985C903-968D-40A1-A587-0E622116225E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,1526,1526,1,136,17-08-23,,,37:46.8,37:46.8,ACB80A72-45CF-484F-8E70-1F522A7E310E,0
AFC71D9B-2306-4AB4-999D-C088B0611F37,7130395E-5291-4C61-B833-FB169B4748E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-21,0,3353,3353,1,,18-09-21,,,02:59.9,02:59.9,3E77EB1F-7ADC-41C7-B9D9-F670ED7DE0BC,0
4BDAFDBE-488C-4623-A32E-C0891EBF647B,14AE5195-02FD-4E0A-BE0D-F2A10F630FB8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,8777,8777,1,171,08-02-23,BOM MERCHANTILE,,56:00.7,56:00.7,D5754D8F-8B35-44B6-8AE1-326108C7BA08,0
65EBFDA9-A069-4023-A359-C0895E154C4A,74254D90-EA9D-474C-A56B-66034A8C1CF3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-22,0,1640,1640,0,,20-09-22,,,01:58.0,01:58.0,D2015D9F-A494-4663-A2F4-2C8B1CFD399D,0
9EB17ABD-E186-43ED-B1BB-C091D2EDD2F1,120E5783-3F01-4825-9F72-11A819477ED1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-22,0,3187,3187,1,,28-03-22,,,40:10.0,40:10.0,8927B136-0523-4B42-9E36-58C692D676A2,0
19C7E728-40CB-473D-8DE1-C096C38DC276,9EEE7420-AD56-421D-AFC9-259452A270CB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-23,0,2010,2010,1,595734,21-11-23,MOGAVEERA,,54:49.7,54:49.7,41F86AB5-5B17-4DF6-A16D-FA9729B004D0,0
6A410A9E-3470-40F7-B8AC-C096EE85046C,D157D2D5-CFEB-4DE8-BD11-9A24E6C14FDB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-21,0,2930,2930,1,,15-03-21,,,50:06.2,50:06.2,6B7FFC8A-E3DC-45F5-B86A-E2B78D8C9466,0
F320C3EE-C809-4F0E-8423-C097BA7F00D9,7C27BE5C-28C7-426B-93A3-0F2BBE9A1085,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-22,0,999,999,1,2.10116E+11,11-04-22,,,52:04.8,52:04.8,D0F5B213-8CEC-4972-80B1-1CA1F3A3E2AA,0
E970B427-5F3F-4AE8-AE14-C09DE995291A,163ACE12-22B5-4733-B98C-1D4441247CCE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,8047,8047,1,154345,11-07-23,,,06:18.7,06:18.7,BD6E5B0B-0E4F-4F1A-B4AC-C574AD8B7A22,0
E5350D03-21E2-4E5F-94C1-C0A00215CDCF,36428FE6-9D4F-4BF9-9A68-7222861D57BA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,3818,3818,1,741787,10-05-23,,,07:33.9,07:33.9,F03BF812-4978-4C36-A0F7-2C6FADEE41D1,0
EB1F7E3C-6CAC-4132-AB14-C0A1DEAB8861,BA3EF417-D8E7-4138-8D22-A675691B0C76,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-23,0,2955,2955,1,11366,30-06-23,BOB,,43:06.0,43:06.0,33FD1377-9F30-43E6-81D0-E9752EF366BE,0
D12786E4-1092-4DD7-84E1-C0A67B2B3E88,8E6063C7-33D8-4F66-93AA-F54DEFEA4E79,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-25,0,2571,2571,0,,01-01-25,,,00:00.3,00:00.3,964E9961-5CF8-4791-85B9-ADE5FD889B49,0
76353631-EDFC-4BD0-A05E-C0A9332C8871,ABAB8D58-4192-4FC3-926F-DECF2E028A4E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,1548,1548,1,,23-02-23,,,31:29.5,31:29.5,86CBC35B-397D-4E27-B977-A3CC082CFB18,0
D14B84B4-4A0A-41A6-BDE8-C0AACF28B47F,504F1F65-1A9B-4732-ABD9-206874B4CF46,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-21,0,3042,3042,1,929256,13-02-21,UBI,,00:08.3,00:08.3,1E2A627E-CA50-4903-83E7-19804FC9C73A,0
72243C75-DE65-4DD5-875C-C0AD5C3D95E4,6EC51B9E-F048-4B4E-AD6D-8C5794FAFFCD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-20,0,3889,3889,1,KKBKH20136615500,15-05-20,KOTAK MAHINDRA,NA,06:14.3,06:14.3,B665A0E8-2CA4-4398-98A2-22DF1C713A3C,0
C1992374-2F6E-465D-8B4D-C0B1718DF7A1,1CED60AA-7A43-45DB-B85F-B23AF6D2A185,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-20,0,7048,7048,1,133636958,01-06-20,,,53:09.4,53:09.4,BA390543-EF33-4AD2-98A0-0E5A42FC18E6,0
11451A2A-8A5C-4262-A9E3-C0B210B5A1DE,A7CEDAD6-5E11-47B5-8963-2806C9E361DA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,2423,2423,1,,06-05-23,,,35:30.2,35:30.2,4AD46B87-A179-49F5-A08F-2A977247563C,0
EFB8D88C-1CAD-4A1F-B8BF-C0B374646195,36428FE6-9D4F-4BF9-9A68-7222861D57BA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-20,0,3265,3265,1,30908199058,04-11-20,,,06:54.4,06:54.4,7DB4848F-32CD-4B3F-9BE7-A40DB6E9C203,0
923EA4B2-45B8-4F4A-9F5A-C0B75B6B7FAC,40AB16E3-FBF1-4176-AE6A-CBA9D8F2D8E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,1878,1878,1,,24-11-21,,,06:08.0,06:08.0,FA60BA1F-767C-4DC9-B783-3FDB5E14DE53,0
542E2D96-BA65-476D-B43D-C0BA26D51B19,00287C1F-726B-41FA-888F-277C96DC05ED,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-22,0,2240,2240,0,,26-12-22,,,35:44.3,35:44.3,3469CD30-513F-401B-8228-DD33420BD637,0
5C4B2DDA-32B5-4B45-A308-C0BEBB1D014A,2A675254-4C8C-4670-A59A-9F2F0D62D5B9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-21,0,1370,1370,1,,22-03-21,,,02:28.1,02:28.1,38FA6852-053B-4832-954A-4FE368CE2B8F,0
EDC31CF6-CC2D-46CA-A0E9-C0C1669BE58F,74254D90-EA9D-474C-A56B-66034A8C1CF3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-23,0,1640,1640,0,,30-09-23,,,24:30.2,24:30.2,7AED63A9-5CB1-4256-A8FC-EE50C1A702E4,0
2F8F5FA8-BDCF-48AF-8222-C0C3900A97CC,0D72E715-C02C-404C-9324-EE842733298B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,4115,4115,0,,25-03-25,,,46:02.5,46:02.5,54F1E0E9-193F-4E78-B038-8CB5A58ACD10,0
2F5E194B-3B2E-42D9-9B6B-C0C51034A765,3DC2F219-6A40-41BF-B51D-9CCA67DF74D4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,1252,1252,1,,27-12-21,,,11:02.5,11:02.5,96263568-BA6B-4924-A51F-997A651D692A,0
587F220C-85B6-4D16-8AC9-C0CA4F373A05,EEB687EF-A186-4916-8591-3512DEFC43D6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,2303,2303,1,,06-03-25,,,48:54.6,48:54.6,2895FDDF-A88B-4CB8-8CB7-1005E654A8F2,0
CBF380AF-33BD-458A-BF8B-C0CF789F2CBE,E3410BFF-1382-41FD-99CE-C50C037FE6DA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1533,1533,1,216037,27-06-22,CENTRAL,,14:07.5,14:07.5,E8240339-BA0A-4801-A038-25116BDBFD5B,0
573EF584-405B-4AA8-8FE7-C0D3EC33D948,94FC61DA-6A57-469C-9FA6-F714FD94ED67,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-20,0,2499,2499,1,N247201233350496,03-09-20,ONLINE PAYMENT,,20:23.8,20:23.8,A083246C-4B38-4424-9007-9663C85E78CA,0
C5A9BC0C-8ED0-4C4B-AFF3-C0DA953AB734,57F75C20-A909-4DF0-B345-1D4881A56D32,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-21,0,4206,4206,1,AASUS0EG3944,28-04-21,AXIS BANK,,29:07.8,29:07.8,8CAFC33D-60FC-451D-B6ED-B280C913C94F,0
5D2BC6B0-7118-41B8-8B08-C0DEA1F9DFE4,76095620-D34B-4BC2-B310-4363D72F1450,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,3043,3043,1,UBI,16-06-20,NA,,35:39.4,35:39.4,4D19E969-4846-4ACA-B2BE-E69F80B947A7,0
F9533E04-F481-4A1D-9FE0-C0E7C3868D5B,61278840-4471-4740-BFCE-94763CA4FE69,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,1005,1005,1,5062,13-02-22,ICICI,,37:10.9,37:10.9,450DA1F1-17C9-4563-A63C-874E8570842D,0
D732FC3E-0461-4843-9B56-C0F062FA42ED,7130395E-5291-4C61-B833-FB169B4748E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,3353,3353,1,,19-03-21,,,44:45.7,44:45.7,AB80A639-749B-401D-A69E-EB3A75D2304F,0
D93D7DF3-3CA4-4A32-8C7E-C0F1E35F1706,0334F44B-A71B-4A4B-AA0D-3D3F43123117,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-20,0,1456,1456,1,95393,10-12-20,saraswat bank,,00:11.3,00:11.3,6DD796CE-FFA0-4BBB-81E5-236F869AEFDB,0
C7462EEB-565B-4C23-B2F4-C0F6BC878921,5DF448BD-B9A4-43CC-8528-FD681A4C7BC5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-24,0,2020,2020,1,379144,06-02-24,UBI,,31:04.2,31:04.2,90DE9585-3A47-4526-8DBE-A2673BF3DBB0,0
FE6F8260-B4CD-4F49-B4C6-C0F72B0825F0,B8E9601E-689A-44E2-A76D-C81A60510BBA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,2712,2712,1,69213,15-05-20,NA,,53:39.4,53:39.4,299DED29-B002-4973-850C-DDE38B2A493D,0
B96103D7-3F96-4CE1-AE73-C0FCBC0717AB,53C76767-669C-4B5F-A20B-54D613A24E24,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-20,0,1216,1216,1,0,17-09-20,na,NA,19:49.8,19:49.8,351EDE53-A165-420C-BB82-89259A2CD109,0
5204B88B-6556-4B6C-A546-C0FCD278A75C,B129655C-FD9F-40E4-9993-00F1C1694579,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-23,0,1617,1617,1,345634,07-12-23,COSMOS,,32:33.9,32:33.9,1458D12F-A972-43BF-A4CA-B1762E5457BF,0
55101610-64E4-48F9-949E-C0FFC1858138,042B3C43-238F-4CF4-AA74-1F2644EC85D5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-21,0,2081,2081,1,,15-06-21,UBI,,26:58.8,26:58.8,BA81BAFC-40C9-46E9-BF53-22894379292C,0
BD71D70B-2854-4DEF-8FC8-C0FFE19D5A78,67799C59-9CFC-4977-B34C-C5A27B31B5E8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,2327,2327,1,,07-12-21,,,50:53.4,50:53.4,14562EFD-ADC8-445B-A82F-4FCDD553DC3D,0
095E2D32-4E4D-4519-B6E8-C10530436A66,4D49369B-1ED2-4B55-8F1D-4395329DE2B8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,3484,3484,1,,20-03-21,,,51:07.1,51:07.1,AAB5F442-D81F-4A59-9D92-8002412A4405,0
AC1BFDE6-6937-471F-8599-C10BF4358D72,75DD556C-7CC7-4A05-869A-CEF0A93710B7,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-24,0,1947,1947,1,14,22-06-24,KOTAK,,26:35.2,26:35.2,AD278DA0-3AD2-4D11-82AB-DB301125CAF7,0
15213429-1CA9-4B13-A8C4-C10CF43121CB,98A68AA3-B04B-4DAB-89DC-75D55F06874F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,1347,1347,0,,27-02-21,,,23:20.0,23:20.0,36286347-8D67-46AB-AD05-D61CAC277E85,0
B68C72D4-3DEC-4BF3-8358-C1103EAB711A,FA9903EF-5C22-494B-8C0F-3641B88C79DA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,1393,1393,1,,18-06-21,,,25:52.3,25:52.3,21EE2E55-C23C-4E96-A106-25E284FFC8A7,0
2482B093-1E04-4CB3-86AF-C110828389EB,508342FC-D097-4C4D-AE9F-8BAC975F836A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,5760,5760,1,,15-10-24,,,43:06.2,43:06.2,C62A2C3D-162D-4409-9FD3-2B40B43D539B,0
22937289-CF73-4D90-95B5-C111C74A86A7,E40CBFE4-ACAF-4FFD-8CA5-D2888EC48071,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-22,0,1292,1292,1,100872,12-08-22,SS BANK,,36:59.1,36:59.1,293BF633-CBCF-4F47-881F-65F2FCF37BFC,0
BD638696-0BC8-48F3-B75B-C114B33755AE,1C25260B-2AF1-4D10-81CE-2EDEBD696EE6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-22,0,2347,2347,1,,26-07-22,,,42:08.6,42:08.6,AB93E4FD-7CCC-408D-87B9-95BF739AC056,0
57E1B6C1-18D7-422C-B400-C118C3A4A0F4,C96FEE7C-24BC-4E01-957B-B1FA44C13707,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-20,0,1427,1427,1,0,26-06-20,,,47:21.6,47:21.6,D7828E3C-F2F8-4ED0-B93C-E57E28114770,0
52F70B9D-EC45-47C2-B03F-C12108A60BC0,98BFB102-B8FB-4906-9974-DE7DB67CCA19,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-22,0,3325,3325,1,1.90101E+13,26-03-22,AXIS,,33:29.4,33:29.4,FEAA0C74-1C89-43DE-8382-D975682BEC2D,0
4EBB3722-3EF7-45A5-B0BF-C124377BF6B7,40AB16E3-FBF1-4176-AE6A-CBA9D8F2D8E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-23,0,2103,2103,1,51164,08-12-23,UBI,,10:59.3,10:59.3,1A6C3C07-991E-4C52-8241-7F25D1E16F26,0
D58E61B7-1D2C-4502-BB04-C1262073A4E6,317BD872-CEDA-4BB2-A31F-8BD256E09766,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,2526,2526,0,,02-03-23,,,25:53.3,25:53.3,45C8EB9E-A467-46BF-BB98-BC5F5B9C489D,0
6E758095-C52D-458D-9AB2-C12CF71E0E71,A3BB5B6F-C550-4511-8B8D-9C0AFA18687F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,3371,3371,1,93587,30-06-20,Central Bank Of India,NA,52:07.1,52:07.1,CE37C571-1E86-4C3A-AC43-05DA5BB93082,0
DD31FACC-5FC6-4F50-975A-C134A8C604C4,BF70F47D-EC0C-434A-8F9F-7C7D985D1D73,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,1310,1310,0,,21-12-21,,,30:54.2,30:54.2,8B9A62F5-19B4-4D2D-AC0B-58D96278E5ED,0
88C23007-FE23-498B-B269-C13805D73B20,EA83D0E4-DF62-4BFC-807C-CB3DA4D1066F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-22,0,2058,2058,0,,30-09-22,,,59:44.0,59:44.0,EBE53663-1B25-49DF-B902-80A6A8EEBD58,0
61AC8BE0-094F-4FE0-A87A-C143A0967D98,B03E981C-680D-4073-AAF1-B00B0E6CC3BB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,7339,7339,1,,02-11-21,,,33:09.5,33:09.5,91B9E969-E876-495A-A66E-A0323CA50B29,0
